[0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1]
0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.9090909090909091
0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619
0.6774193548387096	0.5806451612903226	0.6451612903225806	0.6451612903225806	0.6451612903225806	0.6451612903225806	0.6129032258064516	0.6129032258064516	0.5806451612903226	0.5806451612903226	0.5806451612903226
167.0	157.0	157.0	157.0	157.0	155.0	149.0	149.0	140.0	140.0	140.0
-----------------------------------------------------
[0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1]
0.9090909090909091	0.9090909090909091	0.9090909090909091	0.8636363636363636	0.8636363636363636	0.8636363636363636	0.8636363636363636	0.8636363636363636	0.8636363636363636	0.8636363636363636	0.8636363636363636
0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619	0.7619047619047619
0.6774193548387096	0.6451612903225807	0.6451612903225806	0.6451612903225806	0.6451612903225806	0.6451612903225806	0.6290322580645161	0.6290322580645161	0.6129032258064516	0.6129032258064516	0.6129032258064516
150.5	143.5	149.5	149.0	148.0	147.0	144.0	144.0	139.5	139.5	139.5
-----------------------------------------------------
[0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1]
0.8181818181818182	0.8181818181818182	0.8484848484848485	0.8484848484848485	0.8484848484848485	0.8484848484848485	0.8484848484848485	0.8787878787878788	0.8787878787878788	0.8787878787878788	0.8787878787878788
0.6984126984126983	0.7142857142857143	0.7142857142857143	0.6984126984126983	0.6984126984126983	0.6984126984126983	0.6984126984126983	0.7142857142857143	0.7142857142857143	0.7142857142857143	0.7301587301587301
0.6236559139784946	0.6451612903225806	0.6344086021505376	0.6344086021505376	0.6344086021505376	0.6344086021505376	0.6236559139784946	0.6236559139784946	0.6129032258064516	0.6129032258064516	0.6021505376344086
